ip	hostname	city	region	country	loc	org	postal	timezone
5.253.60.4	isp29.adminvps.net	Moscow	Moscow	RU	55.7522,37.6156	AS211642 AdminVPS OOO	101000	Europe/Moscow
5.35.82.182		Saint Petersburg	St.-Petersburg	RU	59.9386,30.3141	AS198610 Beget LLC	195213	Europe/Moscow
5.42.80.232	tor.node24.shadowbrokers.eu	Kolomna	Moscow Oblast	RU	55.0711,38.7840	AS39493 CJSC Kolomna-Sviaz TV	140400	Europe/Moscow
5.42.80.234	tor.node23.shadowbrokers.eu	Kolomna	Moscow Oblast	RU	55.0711,38.7840	AS39493 CJSC Kolomna-Sviaz TV	140400	Europe/Moscow
5.42.80.235	tor.node22.shadowbrokers.eu	Kolomna	Moscow Oblast	RU	55.0711,38.7840	AS39493 CJSC Kolomna-Sviaz TV	140400	Europe/Moscow
62.173.149.72	lexkertis2.example.com	Moscow	Moscow	RU	55.7522,37.6156	AS34300 Internet-Cosmos LLC	101000	Europe/Moscow
77.105.133.7	28565.landvps.online	Moscow	Moscow	RU	55.7522,37.6156	AS216334 New Hosting Technologies LLC	101000	Europe/Moscow
77.222.40.132	vip55.sweb.ru	Saint Petersburg	St.-Petersburg	RU	59.9386,30.3141	AS44112 SpaceWeb Ltd	195213	Europe/Moscow
77.222.40.14	vh312.sweb.ru	Saint Petersburg	St.-Petersburg	RU	59.9386,30.3141	AS44112 SpaceWeb Ltd	195213	Europe/Moscow
77.222.40.36	vh299.sweb.ru	Saint Petersburg	St.-Petersburg	RU	59.9386,30.3141	AS44112 SpaceWeb Ltd	195213	Europe/Moscow
77.222.40.85	vh311.sweb.ru	Saint Petersburg	St.-Petersburg	RU	59.9386,30.3141	AS44112 SpaceWeb Ltd	195213	Europe/Moscow
77.222.56.180	vip51.sweb.ru	Saint Petersburg	St.-Petersburg	RU	59.9386,30.3141	AS44112 SpaceWeb Ltd	195213	Europe/Moscow
77.222.57.100	vip54.sweb.ru	Saint Petersburg	St.-Petersburg	RU	59.9386,30.3141	AS44112 SpaceWeb Ltd	195213	Europe/Moscow
78.108.80.125	web20.majordomo.ru	Saint Petersburg	St.-Petersburg	RU	59.9386,30.3141	AS43362 Hosting Ltd	195213	Europe/Moscow
78.108.80.33	web15.majordomo.ru	Saint Petersburg	St.-Petersburg	RU	59.9386,30.3141	AS43362 Hosting Ltd	195213	Europe/Moscow
78.155.192.98	ru1cp.routedns.net	Moscow	Moscow	RU	55.7522,37.6156	AS50340 JSC Selectel	101000	Europe/Moscow
79.134.207.195	7195.dewis.ru	Saint Petersburg	St.-Petersburg	RU	59.9386,30.3141	AS8492 "OBIT" Ltd.	195213	Europe/Moscow
80.244.42.14	clients42-krd-nat-14.freedom1.ru	Krasnodar	Krasnodar Krai	RU	45.0448,38.9760	AS206011 Freedom LLC	350000	Europe/Moscow
80.244.42.161	clients42-krd-nat-161.freedom1.ru	Krasnodar	Krasnodar Krai	RU	45.0448,38.9760	AS206011 Freedom LLC	350000	Europe/Moscow
80.244.42.232	clients42-krd-nat-232.freedom1.ru	Krasnodar	Krasnodar Krai	RU	45.0448,38.9760	AS206011 Freedom LLC	350000	Europe/Moscow
80.244.42.237	clients42-krd-nat-237.freedom1.ru	Krasnodar	Krasnodar Krai	RU	45.0448,38.9760	AS206011 Freedom LLC	350000	Europe/Moscow
80.244.42.76	clients42-krd-nat-76.freedom1.ru	Krasnodar	Krasnodar Krai	RU	45.0448,38.9760	AS206011 Freedom LLC	350000	Europe/Moscow
80.244.43.214	clients43-krd-nat-214.freedom1.ru	Krasnodar	Krasnodar Krai	RU	45.0448,38.9760	AS206011 Freedom LLC	350000	Europe/Moscow
80.244.43.23	clients43-krd-nat-23.freedom1.ru	Krasnodar	Krasnodar Krai	RU	45.0448,38.9760	AS206011 Freedom LLC	350000	Europe/Moscow
80.244.43.232	clients43-krd-nat-232.freedom1.ru	Krasnodar	Krasnodar Krai	RU	45.0448,38.9760	AS206011 Freedom LLC	350000	Europe/Moscow
80.244.43.233	clients43-krd-nat-233.freedom1.ru	Krasnodar	Krasnodar Krai	RU	45.0448,38.9760	AS206011 Freedom LLC	350000	Europe/Moscow
80.244.43.246	clients43-krd-nat-246.freedom1.ru	Krasnodar	Krasnodar Krai	RU	45.0448,38.9760	AS206011 Freedom LLC	350000	Europe/Moscow
80.244.43.7	clients43-krd-nat-7.freedom1.ru	Krasnodar	Krasnodar Krai	RU	45.0448,38.9760	AS206011 Freedom LLC	350000	Europe/Moscow
80.244.44.134	clients44-krd-nat-134.freedom1.ru	Krasnodar	Krasnodar Krai	RU	45.0448,38.9760	AS206011 Freedom LLC	350000	Europe/Moscow
80.244.44.217	clients44-krd-nat-217.freedom1.ru	Krasnodar	Krasnodar Krai	RU	45.0448,38.9760	AS206011 Freedom LLC	350000	Europe/Moscow
80.244.44.228	clients44-krd-nat-228.freedom1.ru	Krasnodar	Krasnodar Krai	RU	45.0448,38.9760	AS206011 Freedom LLC	350000	Europe/Moscow
80.244.44.244	clients44-krd-nat-244.freedom1.ru	Krasnodar	Krasnodar Krai	RU	45.0448,38.9760	AS206011 Freedom LLC	350000	Europe/Moscow
80.244.44.82	clients44-krd-nat-82.freedom1.ru	Krasnodar	Krasnodar Krai	RU	45.0448,38.9760	AS206011 Freedom LLC	350000	Europe/Moscow
80.244.45.121	clients45-krd-nat-121.freedom1.ru	Krasnodar	Krasnodar Krai	RU	45.0448,38.9760	AS206011 Freedom LLC	350000	Europe/Moscow
80.244.45.184	clients45-krd-nat-184.freedom1.ru	Krasnodar	Krasnodar Krai	RU	45.0448,38.9760	AS206011 Freedom LLC	350000	Europe/Moscow
80.244.45.200	clients45-krd-nat-200.freedom1.ru	Krasnodar	Krasnodar Krai	RU	45.0448,38.9760	AS206011 Freedom LLC	350000	Europe/Moscow
80.244.45.226	clients45-krd-nat-226.freedom1.ru	Krasnodar	Krasnodar Krai	RU	45.0448,38.9760	AS206011 Freedom LLC	350000	Europe/Moscow
80.244.45.246	clients45-krd-nat-246.freedom1.ru	Krasnodar	Krasnodar Krai	RU	45.0448,38.9760	AS206011 Freedom LLC	350000	Europe/Moscow
80.64.30.32		Moscow	Moscow	RU	55.7522,37.6156	AS59425 Chang Way Technologies Co. Limited	101000	Europe/Moscow
81.177.136.216		Moscow	Moscow	RU	55.7522,37.6156	AS8342 JSC RTComm.RU	101000	Europe/Moscow
81.177.140.11	srv214-h-st.jino.ru	Moscow	Moscow	RU	55.7522,37.6156	AS8342 JSC RTComm.RU	101000	Europe/Moscow
81.177.6.125	srv12-vps-st.jino.ru	Moscow	Moscow	RU	55.7522,37.6156	AS8342 JSC RTComm.RU	101000	Europe/Moscow
82.146.39.61	ostro.su	Moscow	Moscow	RU	55.7522,37.6156	AS29182 JSC IOT	101000	Europe/Moscow
82.179.94.11		Moscow	Moscow	RU	55.7522,37.6156	AS3267 SCIENTIFIC RESEARCH INSTITUTE FOR SYSTEM ANALYSIS OF THE NATIONAL RESEARCH CENTRE "KURCHATOV INSTITUTE"	101000	Europe/Moscow
82.202.161.134	isp46.eplanet.host	Moscow	Moscow	RU	55.7522,37.6156	AS29182 JSC IOT	101000	Europe/Moscow
83.69.230.5	vh12.hostline.ru	Moscow	Moscow	RU	55.7522,37.6156	AS12616 Citytelecom LLC	101000	Europe/Moscow
83.69.230.7	vh13.hostline.ru	Moscow	Moscow	RU	55.7522,37.6156	AS12616 Citytelecom LLC	101000	Europe/Moscow
85.119.149.127	isp1.ru.fastfox.pro	Moscow	Moscow	RU	55.7522,37.6156	AS50340 JSC Selectel	101000	Europe/Moscow
87.236.20.78	m1.snake.beget.com	Saint Petersburg	St.-Petersburg	RU	59.9386,30.3141	AS198610 Beget LLC	195213	Europe/Moscow
87.249.43.21	vh330.timeweb.ru	Saint Petersburg	St.-Petersburg	RU	59.9386,30.3141	AS9123 TimeWeb Ltd.	195213	Europe/Moscow
89.111.148.218		Moscow	Moscow	RU	55.7522,37.6156	AS48287 JSC "RU-CENTER"	101000	Europe/Moscow
89.111.157.200		Moscow	Moscow	RU	55.7522,37.6156	AS48287 JSC "RU-CENTER"	101000	Europe/Moscow
89.188.168.60		Stupino	Moscow Oblast	RU	54.8974,38.0680	AS59574 Limited Liability Company SKS Telecom	142800	Europe/Moscow
89.232.170.55		Moscow	Moscow	RU	55.7522,37.6156	AS208677 "Cloud Technologies" LLC trading as Cloud.ru	101000	Europe/Moscow
89.253.240.13	sni1.rusonyx.ru	Moscow	Moscow	RU	55.7522,37.6156	AS41535 LLC "ASTRA CLOUD"	101000	Europe/Moscow
90.156.142.46	red10.hs.shared.masterhost.ru	Moscow	Moscow	RU	55.7522,37.6156	AS25532 LLC "MASTERHOST"	101000	Europe/Moscow
90.156.142.67	red31.hs.shared.masterhost.ru	Moscow	Moscow	RU	55.7522,37.6156	AS25532 LLC "MASTERHOST"	101000	Europe/Moscow
91.236.136.213	s128.webhost1.ru	Moscow	Moscow	RU	55.7522,37.6156	AS44094 Webhost LLC	101000	Europe/Moscow
91.238.99.14	64390.web.hosting-russia.ru	Moscow	Moscow	RU	55.7522,37.6156	AS202984 Chernyshov Aleksandr Aleksandrovich	101000	Europe/Moscow
92.255.57.103		Moscow	Moscow	RU	55.7522,37.6156	AS207566 Chang Way Technologies Co. Limited	101000	Europe/Moscow
92.53.106.114	vh436.timeweb.ru	Saint Petersburg	St.-Petersburg	RU	59.9386,30.3141	AS9123 TimeWeb Ltd.	195213	Europe/Moscow
92.63.96.132	dlsmit1.fvds.ru	Moscow	Moscow	RU	55.7522,37.6156	AS29182 JSC IOT	101000	Europe/Moscow
93.124.19.42	host-93-124-19-42.dsl.sura.ru	Penza	Penza Oblast	RU	53.2007,45.0046	AS12389 PJSC Rostelecom	440513	Europe/Moscow
93.124.66.37	host-93-124-66-37.dsl.sura.ru	Kamenka	Penza Oblast	RU	53.1814,44.0494	AS12389 PJSC Rostelecom	442240	Europe/Moscow
93.124.74.191	host-93-124-74-191.dsl.sura.ru	Penza	Penza Oblast	RU	53.2007,45.0046	AS12389 PJSC Rostelecom	440513	Europe/Moscow
93.179.81.220		Korolev	Moscow Oblast	RU	55.9142,37.8256	AS59793 Corporate Internet Service Provider LLC	141070	Europe/Moscow
94.198.223.74	vh440.timeweb.ru	Saint Petersburg	St.-Petersburg	RU	59.9386,30.3141	AS9123 TimeWeb Ltd.	195213	Europe/Moscow
94.198.54.115	s1156963.srvape.com	Moscow	Moscow	RU	55.7522,37.6156	AS56694 LLC Smart Ape	101000	Europe/Moscow
95.152.63.186	host-95-152-63-186.dsl.sura.ru	Penza	Penza Oblast	RU	53.2007,45.0046	AS12389 PJSC Rostelecom	440513	Europe/Moscow
95.182.125.89		Moscow	Moscow	RU	55.7522,37.6156	AS35048 Biterika Group LLC	101000	Europe/Moscow
95.78.31.46	dynamicip-31-78-95-46.pppoe.chelny.ertelecom.ru	Naberezhnyye Chelny	Tatarstan Republic	RU	55.7255,52.4112	AS42116 JSC "ER-Telecom Holding"	423800	Europe/Moscow
104.239.53.0		Oslo	Oslo	NO	59.9127,10.7461	AS50304 Blix Solutions AS	0001	Europe/Oslo
104.250.204.176		Oslo	Oslo	NO	59.9127,10.7461	AS50304 Blix Solutions AS	0001	Europe/Oslo
185.181.61.115		Oslo	Oslo	NO	59.9127,10.7461	AS56655 Gigahost AS	0001	Europe/Oslo
185.181.61.142	blueburry-queen-42.globalwatch.us	Oslo	Oslo	NO	59.9127,10.7461	AS56655 Gigahost AS	0001	Europe/Oslo
185.243.218.110		Oslo	Oslo	NO	59.9127,10.7461	AS56655 Gigahost AS	0001	Europe/Oslo
185.243.218.202	tor-exit1-terrahost08.tuxli.org	Oslo	Oslo	NO	59.9127,10.7461	AS56655 Gigahost AS	0001	Europe/Oslo
185.243.218.204	tor-exit1-terrahost09.tuxli.org	Oslo	Oslo	NO	59.9127,10.7461	AS56655 Gigahost AS	0001	Europe/Oslo
185.243.218.35		Oslo	Oslo	NO	59.9127,10.7461	AS56655 Gigahost AS	0001	Europe/Oslo
185.243.218.41	tor-exit.lokodlare.com	Oslo	Oslo	NO	59.9127,10.7461	AS56655 Gigahost AS	0001	Europe/Oslo
185.243.218.46		Oslo	Oslo	NO	59.9127,10.7461	AS56655 Gigahost AS	0001	Europe/Oslo
185.243.218.61		Oslo	Oslo	NO	59.9127,10.7461	AS56655 Gigahost AS	0001	Europe/Oslo
185.243.218.89		Oslo	Oslo	NO	59.9127,10.7461	AS56655 Gigahost AS	0001	Europe/Oslo
185.243.218.95		Oslo	Oslo	NO	59.9127,10.7461	AS56655 Gigahost AS	0001	Europe/Oslo
185.40.4.100		Oslo	Oslo	NO	59.9127,10.7461	AS200195 Verasel, Inc.	0001	Europe/Oslo
185.40.4.149		Oslo	Oslo	NO	59.9127,10.7461	AS200195 Verasel, Inc.	0001	Europe/Oslo
185.40.4.38		Oslo	Oslo	NO	59.9127,10.7461	AS200195 Verasel, Inc.	0001	Europe/Oslo
185.42.170.203	exit01.tor.anduin.net	Oslo	Oslo	NO	59.9127,10.7461	AS62248 MODIRUM MDPAY OU	0597	Europe/Oslo
185.91.67.253	s1859167253.blix.com	Oslo	Oslo	NO	59.9127,10.7461	AS50304 Blix Solutions AS	0262	Europe/Oslo
20.251.114.239		Oslo	Oslo	NO	59.9127,10.7461	AS8075 Microsoft Corporation	0001	Europe/Oslo
31.24.128.55	linweb07-master.sbv.webhuset.no	Bergen	Vestland	NO	60.3930,5.3242	AS29486 Webhuset AS	5003	Europe/Oslo
45.192.138.177		Oslo	Oslo	NO	59.9127,10.7461	AS9009 M247 Europe SRL	0001	Europe/Oslo
45.192.138.55		Oslo	Oslo	NO	59.9127,10.7461	AS9009 M247 Europe SRL	0001	Europe/Oslo
46.226.10.69		Oslo	Oslo	NO	59.9127,10.7461	AS39783 Webhuset AS	0001	Europe/Oslo
46.226.10.70		Oslo	Oslo	NO	59.9127,10.7461	AS39783 Webhuset AS	0001	Europe/Oslo
46.226.10.74		Oslo	Oslo	NO	59.9127,10.7461	AS39783 Webhuset AS	0001	Europe/Oslo
46.246.122.93		Oslo	Oslo	NO	59.9127,10.7461	AS42708 GleSYS AB	0581	Europe/Oslo
81.29.32.213	cpanel-wh-01.hesbynett.no	Stavanger	Rogaland	NO	58.9701,5.7333	AS8896 GLOBALCONNECT AS	4001	Europe/Oslo
91.220.196.150	host04.runbox.net	Oslo	Oslo	NO	59.9127,10.7461	AS50304 Blix Solutions AS	0001	Europe/Oslo
104.28.211.187		Paris	Île-de-France	FR	48.8534,2.3488	AS13335 Cloudflare, Inc.	75000	Europe/Paris
109.234.160.13	banana.o2switch.net	Paris	Île-de-France	FR	48.8534,2.3488	AS50474 O2SWITCH SAS	75000	Europe/Paris
109.234.160.154	109-234-160-154.reverse.odns.fr	Beaumont	Auvergne-Rhône-Alpes	FR	45.7516,3.0829	AS50474 O2SWITCH SAS	63110	Europe/Paris
109.234.160.166	109-234-160-166.reverse.odns.fr	Beaumont	Auvergne-Rhône-Alpes	FR	45.7516,3.0829	AS50474 O2SWITCH SAS	63110	Europe/Paris
109.234.161.159	109-234-161-159.reverse.odns.fr	Beaumont	Auvergne-Rhône-Alpes	FR	45.7516,3.0829	AS50474 O2SWITCH SAS	63110	Europe/Paris
109.234.161.196	109-234-161-196.reverse.odns.fr	Paris	Île-de-France	FR	48.8534,2.3488	AS50474 O2SWITCH SAS	75000	Europe/Paris
109.234.161.203	109-234-161-203.reverse.odns.fr	Paris	Île-de-France	FR	48.8534,2.3488	AS50474 O2SWITCH SAS	75000	Europe/Paris
109.234.161.228	109-234-161-228.reverse.odns.fr	Paris	Île-de-France	FR	48.8534,2.3488	AS50474 O2SWITCH SAS	75000	Europe/Paris
109.234.161.53	109-234-161-53.reverse.odns.fr	Beaumont	Auvergne-Rhône-Alpes	FR	45.7516,3.0829	AS50474 O2SWITCH SAS	63110	Europe/Paris
109.234.162.14	matrix.o2switch.net	Beaumont	Auvergne-Rhône-Alpes	FR	45.7516,3.0829	AS50474 O2SWITCH SAS	63110	Europe/Paris
109.234.162.140	109-234-162-140.reverse.odns.fr	Beaumont	Auvergne-Rhône-Alpes	FR	45.7516,3.0829	AS50474 O2SWITCH SAS	63110	Europe/Paris
109.234.162.145	109-234-162-145.reverse.odns.fr	Beaumont	Auvergne-Rhône-Alpes	FR	45.7516,3.0829	AS50474 O2SWITCH SAS	63110	Europe/Paris
109.234.162.79	109-234-162-79.reverse.odns.fr	Beaumont	Auvergne-Rhône-Alpes	FR	45.7516,3.0829	AS50474 O2SWITCH SAS	63110	Europe/Paris
109.234.162.82	109-234-162-82.reverse.odns.fr	Beaumont	Auvergne-Rhône-Alpes	FR	45.7516,3.0829	AS50474 O2SWITCH SAS	63110	Europe/Paris
109.234.164.170	109-234-164-170.reverse.odns.fr	Beaumont	Auvergne-Rhône-Alpes	FR	45.7516,3.0829	AS50474 O2SWITCH SAS	63110	Europe/Paris
109.234.164.33	109-234-164-33.reverse.odns.fr	Beaumont	Auvergne-Rhône-Alpes	FR	45.7516,3.0829	AS50474 O2SWITCH SAS	63110	Europe/Paris
109.234.164.44	109-234-164-44.reverse.odns.fr	Beaumont	Auvergne-Rhône-Alpes	FR	45.7516,3.0829	AS50474 O2SWITCH SAS	63110	Europe/Paris
109.234.165.115	pablo.o2sred.fr	Beaumont	Auvergne-Rhône-Alpes	FR	45.7516,3.0829	AS50474 O2SWITCH SAS	63110	Europe/Paris
109.234.165.192	109-234-165-192.reverse.odns.fr	Beaumont	Auvergne-Rhône-Alpes	FR	45.7516,3.0829	AS50474 O2SWITCH SAS	63110	Europe/Paris
109.234.165.206	109-234-165-206.reverse.odns.fr	Beaumont	Auvergne-Rhône-Alpes	FR	45.7516,3.0829	AS50474 O2SWITCH SAS	63110	Europe/Paris
109.234.166.69	swim.jabatus.com	Forbach	Grand Est	FR	49.1885,6.8925	AS50474 O2SWITCH SAS	57600	Europe/Paris
13.36.94.75	ec2-13-36-94-75.eu-west-3.compute.amazonaws.com	Paris	Île-de-France	FR	48.8534,2.3488	AS16509 Amazon.com, Inc.	75000	Europe/Paris
13.39.150.15	ec2-13-39-150-15.eu-west-3.compute.amazonaws.com	Paris	Île-de-France	FR	48.8534,2.3488	AS16509 Amazon.com, Inc.	75000	Europe/Paris
135.125.107.12	vps-f5921cae.vps.ovh.net	Strasbourg	Grand Est	FR	48.5839,7.7455	AS16276 OVH SAS	67000	Europe/Paris
141.11.20.154		Paris	Île-de-France	FR	48.8730,2.3466	AS64267 Sprious LLC	75018	Europe/Paris
141.94.169.136	orisis.fr	Calais	Hauts-de-France	FR	50.9519,1.8563	AS16276 OVH SAS	62100	Europe/Paris
141.94.221.208	vps-1af28ac3.vps.ovh.net	Calais	Hauts-de-France	FR	50.9519,1.8563	AS16276 OVH SAS	62100	Europe/Paris
141.94.59.117	ip117.ip-141-94-59.eu	Lille	Hauts-de-France	FR	50.6330,3.0586	AS16276 OVH SAS	59000	Europe/Paris
141.94.71.118	cloud.azcorporation.net	Calais	Hauts-de-France	FR	50.9519,1.8563	AS16276 OVH SAS	62100	Europe/Paris
141.94.87.67	gwc.cluster031.hosting.ovh.net	Dunkerque	Hauts-de-France	FR	51.0344,2.3768	AS16276 OVH SAS	59140	Europe/Paris
141.94.98.79	ns3198184.ip-141-94-98.eu	Calais	Hauts-de-France	FR	50.9519,1.8563	AS16276 OVH SAS	62100	Europe/Paris
141.95.243.199	ip199.ip-141-95-243.eu	Strasbourg	Grand Est	FR	48.5839,7.7455	AS16276 OVH SAS	67000	Europe/Paris
141.95.243.200	ip200.ip-141-95-243.eu	Strasbourg	Grand Est	FR	48.5839,7.7455	AS16276 OVH SAS	67000	Europe/Paris
144.24.197.112		Septèmes-les-Vallons	Provence-Alpes-Côte d'Azur	FR	43.3722,5.3539	AS31898 Oracle Corporation	13015	Europe/Paris
145.239.10.50	ns3083882.ip-145-239-10.eu	Dunkerque	Hauts-de-France	FR	51.0344,2.3768	AS16276 OVH SAS	59140	Europe/Paris
145.239.190.36	apolo.grupoclearis.com	Dunkerque	Hauts-de-France	FR	51.0344,2.3768	AS16276 OVH SAS	59140	Europe/Paris
145.239.70.134	net7.crealogica.com	Dunkerque	Hauts-de-France	FR	51.0344,2.3768	AS16276 OVH SAS	59140	Europe/Paris
146.59.136.90	ip90.ip-146-59-136.eu	Dunkerque	Hauts-de-France	FR	51.0344,2.3768	AS16276 OVH SAS	59140	Europe/Paris
146.59.146.119	vps-e2a21e85.vps.ovh.net	Calais	Hauts-de-France	FR	50.9519,1.8563	AS16276 OVH SAS	62100	Europe/Paris
146.59.150.209	vps-c98b4238.vps.ovh.net	Calais	Hauts-de-France	FR	50.9519,1.8563	AS16276 OVH SAS	62100	Europe/Paris
146.59.195.160	vps-5012fc44.vps.ovh.net	Calais	Hauts-de-France	FR	50.9519,1.8563	AS16276 OVH SAS	62100	Europe/Paris
146.59.209.203	ip203.ip-146-59-209.eu	Dunkerque	Hauts-de-France	FR	51.0344,2.3768	AS16276 OVH SAS	59140	Europe/Paris
146.59.233.61	vps-e5109b0e.vps.ovh.net	Calais	Hauts-de-France	FR	50.9519,1.8563	AS16276 OVH SAS	62100	Europe/Paris
146.88.237.53	world-395.fr.planethoster.net	Paris	Île-de-France	FR	48.8563,2.3453	AS53589 PlanetHoster	75001	Europe/Paris
147.135.223.135	ns3084288.ip-147-135-223.eu	Strasbourg	Grand Est	FR	48.5839,7.7455	AS16276 OVH SAS	67000	Europe/Paris
147.135.254.17	ns3081354.ip-147-135-254.eu	Dunkerque	Hauts-de-France	FR	51.0344,2.3768	AS16276 OVH SAS	59140	Europe/Paris
149.102.245.70	308231057.mrs.cdn77.com	Marseille	Provence-Alpes-Côte d'Azur	FR	43.2970,5.3811	AS212238 Datacamp Limited	13000	Europe/Paris
149.202.121.116	splber.fr	Roubaix	Hauts-de-France	FR	50.6942,3.1746	AS16276 OVH SAS	59100	Europe/Paris
149.202.76.92	ns3014026.ip-149-202-76.eu	Dunkerque	Hauts-de-France	FR	51.0344,2.3768	AS16276 OVH SAS	59140	Europe/Paris
149.202.79.101	ns3016085.ip-149-202-79.eu	Calais	Hauts-de-France	FR	50.9519,1.8563	AS16276 OVH SAS	62100	Europe/Paris
149.202.79.129	ns3016113.ip-149-202-79.eu	Calais	Hauts-de-France	FR	50.9519,1.8563	AS16276 OVH SAS	62100	Europe/Paris
149.202.84.24	my.graal369.com	Dunkerque	Hauts-de-France	FR	51.0344,2.3768	AS16276 OVH SAS	59140	Europe/Paris
15.236.71.134	ec2-15-236-71-134.eu-west-3.compute.amazonaws.com	Paris	Île-de-France	FR	48.8534,2.3488	AS16509 Amazon.com, Inc.	75000	Europe/Paris
151.80.148.159	vps-e390862d.vps.ovh.net	Strasbourg	Grand Est	FR	48.5839,7.7455	AS16276 OVH SAS	67000	Europe/Paris
151.80.234.15	15.ip-151-80-234.eu	Le Havre	Normandy	FR	49.4935,0.1079	AS16276 OVH SAS	76600	Europe/Paris
151.80.24.32	ns3018041.ip-151-80-24.eu	Reims	Grand Est	FR	49.2653,4.0285	AS16276 OVH SAS	51100	Europe/Paris
151.80.24.73	panel.nov01.net	Reims	Grand Est	FR	49.2653,4.0285	AS16276 OVH SAS	51100	Europe/Paris
151.80.33.44	ns3004247.ip-151-80-33.eu	Gravelines	Hauts-de-France	FR	50.9865,2.1281	AS16276 OVH SAS	59820	Europe/Paris
151.80.60.244	vps-d1a90ccf.vps.ovh.net	Le Havre	Normandy	FR	49.4935,0.1079	AS16276 OVH SAS	76600	Europe/Paris
151.80.62.221	servidor.artemisacreative.com	Dunkerque	Hauts-de-France	FR	51.0344,2.3768	AS16276 OVH SAS	59140	Europe/Paris
152.228.135.83	rdd-informatique.com	Strasbourg	Grand Est	FR	48.5839,7.7455	AS16276 OVH SAS	67000	Europe/Paris
154.12.103.0		Vélizy-Villacoublay	Île-de-France	FR	48.7820,2.1940	AS174 Cogent Communications	78140	Europe/Paris
154.12.96.254		Vélizy-Villacoublay	Île-de-France	FR	48.7820,2.1940	AS174 Cogent Communications	78140	Europe/Paris
154.13.92.218		Vélizy-Villacoublay	Île-de-France	FR	48.7820,2.1940	AS174 Cogent Communications	78140	Europe/Paris
154.201.39.6		Paris	Île-de-France	FR	48.8567,2.3497	AS17561 LARUS Limited	75004	Europe/Paris
154.201.43.8		Paris	Île-de-France	FR	48.8567,2.3497	AS17561 LARUS Limited	75004	Europe/Paris
154.201.44.34		Paris	Île-de-France	FR	48.8567,2.3497	AS17561 LARUS Limited	75004	Europe/Paris
154.201.45.38		Paris	Île-de-France	FR	48.8567,2.3497	AS17561 LARUS Limited	75004	Europe/Paris
154.55.92.133		Vélizy-Villacoublay	Île-de-France	FR	48.7820,2.1940	AS174 Cogent Communications	78140	Europe/Paris
154.55.92.213		Vélizy-Villacoublay	Île-de-France	FR	48.7820,2.1940	AS174 Cogent Communications	78140	Europe/Paris
155.133.132.65	gw2.sd3.gpaas.net	Paris	Île-de-France	FR	48.8534,2.3488	AS203476 GANDI SAS	75000	Europe/Paris
155.133.138.66	gw3.sd5.gpaas.net	Paris	Île-de-France	FR	48.8534,2.3488	AS203476 GANDI SAS	75000	Europe/Paris
155.133.142.66	gw3.sd6.gpaas.net	Paris	Île-de-France	FR	48.8534,2.3488	AS203476 GANDI SAS	75000	Europe/Paris
162.19.43.90	ns31677569.ip-162-19-43.eu	Strasbourg	Grand Est	FR	48.5839,7.7455	AS16276 OVH SAS	67000	Europe/Paris
162.19.58.166	server58mail.dnsserverboot.com	Lille	Hauts-de-France	FR	50.6330,3.0586	AS16276 OVH SAS	59800	Europe/Paris
162.19.58.172	fran1.symbolhost.com	Lille	Hauts-de-France	FR	50.6330,3.0586	AS16276 OVH SAS	59800	Europe/Paris
162.19.67.137	vps-0cf516d0.vps.ovh.net	Calais	Hauts-de-France	FR	50.9519,1.8563	AS16276 OVH SAS	62100	Europe/Paris
163.172.106.199	ss19.cheapseovps.com	Paris	Île-de-France	FR	48.8534,2.3488	AS12876 SCALEWAY S.A.S.	75000	Europe/Paris
163.172.12.174	163-172-12-174.rev.poneytelecom.eu	Paris	Île-de-France	FR	48.8534,2.3488	AS12876 SCALEWAY S.A.S.	75000	Europe/Paris
163.172.48.203	bofor.boostifymax.com	Paris	Île-de-France	FR	48.8534,2.3488	AS12876 SCALEWAY S.A.S.	75000	Europe/Paris
163.5.143.76	76.143.5.163.rev.as200136.net	Paris	Île-de-France	FR	48.8534,2.3488	AS200136 Association LibraHost	75000	Europe/Paris
163.5.228.20		Le Kremlin-Bicêtre	Île-de-France	FR	48.8147,2.3607	AS61317 Hivelocity LLC	94270	Europe/Paris
163.5.228.221		Le Kremlin-Bicêtre	Île-de-France	FR	48.8147,2.3607	AS61317 Hivelocity LLC	94270	Europe/Paris
163.5.228.8		Le Kremlin-Bicêtre	Île-de-France	FR	48.8147,2.3607	AS61317 Hivelocity LLC	94270	Europe/Paris
163.5.30.162		Paris	Île-de-France	FR	48.8534,2.3488	AS54252 Sprious LLC	75000	Europe/Paris
163.5.30.70		Paris	Île-de-France	FR	48.8534,2.3488	AS54252 Sprious LLC	75000	Europe/Paris
163.5.91.100		Paris	Île-de-France	FR	48.8534,2.3488	AS64267 Sprious LLC	75000	Europe/Paris
163.5.91.102		Paris	Île-de-France	FR	48.8534,2.3488	AS64267 Sprious LLC	75000	Europe/Paris
163.5.91.5		Paris	Île-de-France	FR	48.8534,2.3488	AS64267 Sprious LLC	75000	Europe/Paris
163.5.91.96		Paris	Île-de-France	FR	48.8534,2.3488	AS64267 Sprious LLC	75000	Europe/Paris
164.132.200.220	ns3037907.ip-164-132-200.eu	Dunkerque	Hauts-de-France	FR	51.0344,2.3768	AS16276 OVH SAS	59140	Europe/Paris
